1	167	3	395	8	418	1	363	3	232	0	386	5	362	2	438	3	361	1	389	0	326	1	317	8	356	2	339	1	299	1	292	2	344	0	564	5	311	0	568	4	261	0	365	3	517	0	97	2	317	0	305	10	280	2	437	3	298	3	445	2	410	0	76	21	1727	9	3040	6	684	14	3589	31	1481	4	1656	14	1365	9	3701	45	2693	7	2471	22	1975	9	3876	29	1374	12	5486	29	3428	0	428
1	167	2	395	7	419	2	363	5	232	0	385	5	361	1	437	5	361	0	389	1	324	2	316	8	356	0	338	5	299	0	292	3	344	1	564	3	311	3	568	5	261	0	363	2	517	0	97	5	315	1	304	11	280	0	437	3	299	1	444	1	411	0	76	25	1721	21	3034	9	684	15	3588	37	1478	14	1652	18	1364	29	3691	54	2686	30	2466	28	1972	29	3870	31	1373	37	5467	42	3429	3	428
2	166	1	395	8	420	0	361	4	234	1	388	6	364	3	440	4	361	0	391	0	328	2	318	7	358	0	339	4	300	2	292	4	343	1	563	3	311	2	570	7	262	0	366	3	516	0	97	4	317	0	306	11	280	1	437	4	300	3	445	2	411	0	76	27	1735	18	3056	9	689	24	3594	37	1482	10	1663	24	1375	22	3710	57	2701	27	2479	31	1996	28	3886	33	1393	45	5496	38	3446	4	428
1	167	0	396	9	421	1	362	4	234	1	388	6	361	2	440	4	363	0	391	0	328	2	318	6	358	0	339	3	300	1	292	3	346	1	563	3	312	1	570	4	262	0	366	5	516	0	97	3	317	0	306	10	281	2	436	4	300	0	445	2	411	0	76	23	1737	10	3058	10	689	18	3599	33	1485	9	1664	17	1381	11	3710	47	2701	13	2486	24	2000	20	3887	33	1396	21	5503	29	3451	5	431
1	167	0	396	8	421	1	362	2	233	0	387	7	363	1	439	5	363	0	391	0	328	0	318	6	358	0	339	4	300	0	292	2	346	1	564	2	312	0	571	4	261	1	366	2	516	0	97	2	317	1	306	9	281	1	438	4	300	2	445	2	411	0	76	17	1733	9	3052	9	687	12	3594	31	1484	5	1656	14	1381	8	3704	42	2701	6	2483	18	1998	7	3882	26	1394	19	5497	28	3446	1	430
0	167	0	396	8	420	3	360	4	233	1	387	6	364	0	440	3	363	2	391	1	328	0	318	8	358	1	339	5	300	2	292	3	346	3	564	4	312	3	571	5	260	2	366	3	514	0	97	2	317	0	306	10	281	2	438	3	300	0	445	3	412	0	76	26	1735	14	3053	7	687	21	3596	31	1484	11	1658	18	1381	22	3708	45	2698	17	2481	29	1998	16	3885	28	1394	29	5500	37	3448	3	429
1	166	1	395	9	419	2	359	4	232	1	385	6	364	2	439	3	363	1	391	0	328	2	317	6	358	0	339	3	299	1	292	2	343	0	561	4	310	0	570	4	259	1	366	6	514	1	96	1	317	0	306	10	280	1	437	5	300	1	445	3	412	0	76	25	1726	18	3035	13	683	20	3589	39	1477	11	1641	17	1374	23	3687	50	2692	20	2472	31	1989	20	3856	31	1386	38	5479	49	3430	2	419
1	166	2	394	8	419	0	358	3	231	2	385	5	363	1	439	3	362	1	391	1	328	1	317	6	358	1	339	3	299	2	292	3	340	3	563	3	310	0	570	5	259	1	365	2	513	0	94	3	316	0	305	11	280	1	437	3	300	2	444	1	412	0	76	21	1727	15	3036	8	683	12	3592	32	1477	14	1641	14	1375	17	3687	46	2692	16	2471	20	1989	11	3857	29	1387	27	5484	28	3432	0	418
2	166	3	394	9	418	0	358	3	230	1	385	6	362	2	438	6	362	2	391	2	327	1	317	8	358	3	339	4	299	2	292	4	340	0	563	4	309	2	570	4	259	0	363	3	514	0	94	2	316	0	305	11	279	1	437	3	300	2	444	2	412	0	76	30	1727	14	3036	12	681	24	3590	37	1475	10	1640	18	1375	24	3684	52	2691	21	2469	29	1990	21	3853	29	1382	36	5483	41	3429	5	419
0	165	0	394	11	418	0	358	5	230	0	385	5	362	3	438	3	362	0	391	0	328	0	317	7	357	0	339	5	298	1	292	3	340	2	563	4	308	2	570	4	259	1	363	2	514	0	94	2	316	0	305	11	279	3	437	3	300	1	442	1	412	0	76	21	1727	10	3037	9	682	9	3584	34	1476	3	1640	14	1374	12	3684	49	2691	5	2469	19	1990	8	3852	30	1386	11	5480	31	3429	2	418
1	162	1	392	8	416	1	358	4	229	1	385	5	359	0	435	4	362	3	391	0	328	4	317	7	357	1	339	3	298	1	292	2	340	1	563	3	308	2	567	4	257	0	362	4	515	0	93	2	315	1	304	10	279	1	436	4	300	1	444	2	412	0	76	24	1724	34	3027	15	677	34	3579	36	1473	16	1636	22	1371	33	3677	59	2684	21	2461	35	1987	35	3837	36	1381	57	5472	63	3425	4	412
1	162	3	393	9	416	3	358	4	229	2	385	5	359	2	435	5	362	1	391	1	328	0	317	6	357	1	339	4	298	2	292	3	341	1	563	3	308	1	567	6	257	1	362	4	515	0	94	2	315	2	304	11	277	2	436	4	300	0	444	2	412	0	76	26	1723	18	3027	15	677	19	3574	33	1475	12	1636	21	1370	21	3676	58	2685	15	2460	28	1987	24	3837	28	1380	34	5471	31	3425	3	412
1	162	1	393	9	416	2	358	5	229	1	384	5	359	1	434	3	362	2	391	4	328	0	317	8	356	1	339	5	298	1	292	3	340	1	563	5	307	4	567	3	257	3	362	3	515	1	94	3	314	0	303	10	277	1	436	4	300	2	444	1	412	0	76	23	1720	12	3028	9	677	18	3570	32	1473	6	1635	16	1368	21	3673	49	2685	5	2459	29	1987	17	3832	36	1379	18	5462	43	3425	0	412
1	161	1	393	9	416	0	358	3	229	1	384	6	358	0	433	4	362	0	391	2	328	1	317	7	356	0	339	3	298	0	292	7	340	0	563	5	307	0	567	4	257	1	363	3	515	1	94	3	314	0	303	10	277	1	436	4	300	0	444	2	412	0	76	19	1719	6	3028	8	677	13	3567	32	1470	6	1633	17	1368	9	3669	45	2682	5	2458	24	1986	7	3833	25	1378	24	5458	36	3418	0	412
1	161	1	390	8	416	0	356	3	229	0	381	5	359	1	434	3	362	2	390	1	327	0	317	6	355	0	339	4	298	1	292	2	340	2	562	3	306	0	567	4	255	1	363	1	507	0	94	4	314	0	303	9	277	0	435	4	300	1	443	2	411	0	76	17	1710	3	3019	8	670	5	3562	28	1464	5	1624	11	1358	8	3661	41	2672	7	2446	20	1974	5	3819	25	1367	13	5443	22	3411	3	408
2	159	1	375	8	405	0	336	4	220	0	366	4	344	0	411	5	349	3	368	0	315	1	308	6	342	0	324	5	287	0	285	2	325	0	544	3	290	0	552	4	244	0	351	2	492	0	89	3	307	0	288	9	264	1	419	3	286	1	421	1	397	0	70	14	1654	4	2945	7	622	5	3451	29	1403	3	1540	14	1286	5	3533	39	2566	3	2351	17	1892	4	3714	24	1290	8	5276	24	3337	0	392
2785	2897	54	479	3552	3725	72	585	3496	3670	41	440	5016	5257	51	771	2406	2519	37	361	2308	2418	27	244	2406	2514	20	171	2674	2807	21	165	3792	3964	79	865	3839	4002	70	703	4345	4551	52	582	5393	5654	54	221	2105	2216	32	197	2313	2416	30	177	2496	2618	25	242	2594	2724	21	115	16519	17333	499	4187	15118	15874	208	1956	18736	19625	475	1685	23008	24117	193	1591	19111	20255	359	2407	26767	28132	180	1857	17127	17930	313	2400	29382	30925	86	463
2881	3009	42	582	3688	3858	83	636	3609	3826	55	514	5175	5464	54	799	2426	2583	53	437	2392	2502	21	285	2480	2600	20	233	2759	2885	25	210	3901	4115	62	934	3972	4165	77	761	4510	4741	53	628	5543	5838	65	239	2175	2283	44	239	2398	2502	32	210	2564	2713	25	301	2640	2788	21	146	17265	18206	519	4437	15898	16704	275	2302	19754	20666	500	1937	23891	25144	222	1976	20432	21690	407	2681	27967	29345	184	2196	18031	18940	371	2864	30341	32055	91	509
2878	3041	55	589	3657	3909	95	640	3603	3855	58	520	5158	5515	65	804	2432	2609	51	439	2361	2527	35	294	2480	2643	30	237	2757	2923	26	215	3905	4155	92	938	3931	4202	80	770	4481	4792	76	631	5498	5883	57	243	2148	2302	40	244	2376	2525	36	213	2583	2744	35	309	2615	2811	25	148	17290	18474	560	4470	15816	16927	307	2345	19721	20942	536	1963	23811	25449	269	2012	20343	21910	429	2697	27786	29696	232	2228	18010	19234	389	2916	30291	32391	96	512
2878	3051	51	596	3666	3926	86	645	3608	3871	49	523	5186	5536	82	808	2474	2615	56	443	2379	2532	24	297	2440	2649	23	238	2739	2930	37	216	3866	4171	91	941	3951	4221	83	774	4519	4810	60	632	5552	5903	65	244	2163	2308	43	247	2371	2536	32	217	2607	2760	27	310	2633	2823	22	149	17417	18570	546	4503	15981	17009	300	2366	19802	21043	534	1977	24028	25550	261	2032	20507	22005	409	2713	27962	29831	246	2257	18164	19347	397	2946	30435	32508	101	520
2866	3051	45	597	3685	3927	82	645	3626	3876	62	523	5216	5542	79	810	2452	2617	47	443	2371	2533	28	297	2476	2650	28	238	2750	2933	32	216	3911	4172	99	941	3952	4224	83	775	4501	4815	67	632	5519	5904	62	244	2177	2311	46	247	2377	2537	33	217	2606	2762	34	310	2622	2824	25	149	17420	18586	602	4502	16002	17026	296	2368	19822	21060	558	1978	23989	25563	274	2035	20382	22018	448	2714	27981	29837	230	2264	18203	19356	425	2946	30440	32525	112	520
2883	3052	54	598	3688	3928	87	645	3637	3877	55	523	5186	5544	72	810	2473	2617	57	442	2354	2533	25	297	2465	2650	25	238	2747	2934	27	216	3948	4172	101	941	3991	4226	77	775	4536	4815	65	632	5550	5907	56	244	2168	2311	42	247	2387	2540	34	217	2631	2762	27	311	2639	2826	26	150	17356	18595	596	4502	15994	17037	288	2371	19820	21078	549	1978	24039	25580	249	2035	20478	22035	403	2712	27858	29853	214	2266	18110	19367	403	2947	30388	32535	94	519
2875	3051	78	598	3680	3928	96	645	3630	3877	51	523	5189	5545	77	811	2438	2617	55	443	2402	2534	27	298	2484	2650	28	238	2784	2935	28	216	3937	4173	100	942	3992	4227	83	776	4515	4817	66	632	5531	5909	60	244	2178	2311	46	247	2403	2541	35	217	2593	2764	35	312	2640	2827	28	150	17441	18601	585	4507	15992	17049	313	2373	19854	21091	521	1979	24067	25592	263	2039	20537	22037	428	2714	27998	29855	288	2267	18157	19387	424	2950	30458	32537	103	521
2886	3052	48	599	3716	3930	90	644	3651	3879	63	522	5202	5548	75	811	2473	2617	51	443	2417	2535	22	298	2472	2652	31	238	2786	2935	35	216	3947	4179	93	942	3999	4229	76	778	4557	4819	66	632	5595	5909	62	243	2180	2311	49	249	2385	2542	46	217	2619	2764	27	312	2674	2828	32	150	17539	18617	584	4508	16104	17062	290	2376	19917	21103	529	1979	24148	25610	283	2039	20628	22051	413	2717	28090	29888	233	2272	18260	19404	401	2952	30621	32558	110	523
2869	3053	45	598	3673	3927	89	644	3658	3884	63	521	5204	5549	84	810	2466	2616	54	442	2358	2535	32	299	2478	2652	24	238	2761	2937	33	216	3940	4177	83	943	3984	4229	87	778	4544	4819	61	633	5542	5913	64	244	2193	2311	46	249	2371	2542	40	217	2588	2764	34	312	2651	2828	30	150	17511	18622	569	4505	16080	17076	342	2375	19805	21101	522	1977	24022	25609	271	2041	20515	22049	467	2718	28110	29901	251	2273	18185	19419	411	2953	30460	32558	124	525
2867	3055	73	598	3698	3930	90	643	3643	3885	54	521	5248	5552	86	811	2478	2616	66	442	2392	2538	33	299	2477	2652	25	238	2758	2938	34	216	3929	4177	113	942	3972	4231	85	778	4555	4821	63	633	5525	5912	70	244	2180	2311	47	249	2379	2541	40	217	2604	2763	29	310	2647	2831	23	150	17452	18619	556	4504	16002	17079	322	2373	19807	21116	562	1975	23959	25607	291	2043	20570	22052	447	2716	28036	29894	240	2272	18184	19423	422	2953	30614	32561	117	526
2889	3053	59	598	3663	3932	95	644	3652	3885	66	520	5258	5551	81	810	2490	2616	54	443	2386	2538	32	299	2494	2653	28	237	2774	2935	28	216	3926	4179	106	942	3987	4231	92	778	4533	4820	60	633	5567	5911	65	244	2182	2312	44	249	2391	2542	38	217	2616	2765	40	312	2645	2830	28	150	17539	18627	559	4507	16134	17087	347	2374	19967	21128	525	1977	24086	25621	293	2044	20576	22054	462	2713	28172	29902	272	2276	18301	19433	425	2950	30640	32558	96	524
2885	3053	53	600	3707	3929	88	644	3643	3885	49	521	5189	5551	83	811	2460	2616	65	443	2404	2536	28	299	2500	2653	32	238	2756	2937	32	216	3955	4177	98	942	3988	4232	75	778	4538	4822	79	632	5540	5912	64	245	2177	2311	49	249	2399	2542	36	218	2610	2765	39	311	2655	2832	26	150	17490	18622	624	4504	16035	17087	315	2371	19854	21122	553	1978	24073	25614	268	2042	20646	22059	444	2718	28055	29910	267	2278	18158	19426	418	2950	30494	32561	101	526
2864	3054	38	601	3691	3926	92	644	3643	3888	50	519	5209	5551	61	810	2458	2617	52	442	2377	2537	39	298	2500	2651	27	238	2742	2938	26	216	3960	4174	104	940	3975	4232	90	778	4514	4820	55	632	5541	5913	63	245	2165	2312	46	249	2400	2541	41	218	2593	2765	33	311	2612	2832	30	150	17379	18630	540	4508	15978	17090	317	2374	19815	21118	506	1978	23943	25614	274	2044	20515	22068	422	2714	27932	29907	231	2279	18183	19426	414	2953	30333	32557	116	526
2829	3052	67	599	3623	3925	84	644	3592	3889	40	519	5081	5550	55	809	2396	2616	51	443	2377	2538	22	297	2451	2652	23	238	2715	2939	31	216	3855	4171	86	941	3910	4229	74	776	4484	4818	52	629	5403	5910	62	244	2117	2312	41	249	2355	2541	31	218	2525	2764	24	311	2583	2832	25	150	17014	18615	485	4508	15797	17083	275	2373	19446	21124	531	1979	23617	25618	238	2046	20072	22048	394	2719	27470	29894	218	2279	17833	19417	364	2950	29826	32561	104	527
2870	3051	60	581	3683	3922	84	632	3618	3884	53	503	5218	5541	65	788	2466	2616	40	436	2378	2537	25	291	2477	2651	27	232	2740	2937	30	205	3934	4169	77	925	3925	4225	74	753	4520	4817	53	608	5531	5908	58	238	2155	2312	46	240	2380	2538	33	211	2592	2764	28	299	2647	2830	22	143	17168	18524	560	4395	15932	17063	293	2294	19617	21092	527	1915	23690	25542	249	1984	20148	21975	375	2658	27679	29842	213	2209	17961	19348	418	2877	30168	32510	102	518
2823	3052	50	600	3642	3925	82	643	3591	3885	43	519	5106	5545	68	808	2443	2616	47	443	2347	2537	27	297	2442	2652	23	238	2721	2939	28	216	3863	4171	87	939	3905	4227	66	776	4442	4815	58	627	5471	5909	60	243	2127	2311	47	248	2378	2541	41	217	2556	2764	29	310	2613	2831	23	150	17215	18615	549	4503	15826	17082	302	2365	19629	21113	553	1977	23743	25611	229	2042	20272	22055	427	2715	27720	29896	191	2276	17964	19418	376	2948	30036	32555	103	527
2527	3052	49	600	3260	3924	80	643	3163	3884	55	518	4603	5544	58	806	2128	2615	57	443	2118	2538	29	297	2198	2652	28	236	2406	2938	32	216	3453	4169	82	937	3478	4227	81	774	4015	4815	48	625	4862	5910	62	242	1929	2311	39	247	2122	2540	35	216	2330	2764	18	310	2334	2831	21	148	15213	18621	544	4497	14043	17080	285	2363	17445	21111	546	1977	20952	25603	233	2038	18078	22057	404	2709	24633	29901	213	2272	16015	19418	347	2946	26647	32551	99	527
2689	3051	51	597	3415	3925	85	640	3360	3884	46	516	4795	5544	62	802	2268	2615	40	442	2220	2536	30	297	2312	2651	21	236	2580	2937	29	216	3619	4168	84	936	3677	4227	70	774	4195	4814	48	624	5096	5906	59	242	2008	2310	43	246	2222	2539	31	216	2388	2763	28	310	2491	2831	21	147	16004	18615	514	4487	14674	17079	249	2361	18200	21110	531	1975	21923	25585	235	2033	18893	22053	393	2702	25728	29884	205	2265	16713	19413	386	2937	27756	32545	94	525
2753	3051	73	600	3541	3924	90	642	3503	3883	60	518	4962	5545	76	805	2329	2616	51	443	2282	2538	34	297	2363	2652	18	236	2648	2936	37	216	3749	4169	99	937	3811	4227	83	775	4291	4814	59	625	5268	5909	62	242	2089	2311	45	247	2313	2540	38	215	2469	2764	34	310	2524	2831	28	147	16544	18619	591	4495	15234	17076	299	2364	18844	21115	521	1977	22813	25602	265	2036	19529	22065	430	2707	26499	29892	256	2272	17324	19422	418	2944	28923	32555	94	526
2906	3047	68	582	3715	3918	86	626	3689	3879	55	507	5272	5541	93	784	2470	2614	54	434	2398	2533	38	292	2488	2650	27	229	2762	2938	37	206	3926	4163	101	927	3984	4222	94	757	4554	4805	72	613	5566	5903	61	235	2204	2311	50	243	2410	2537	41	214	2603	2760	36	303	2654	2831	26	141	17421	18607	570	4439	15967	17062	342	2335	19834	21098	532	1965	24026	25573	271	2011	20516	22035	426	2679	27984	29872	268	2238	18150	19403	394	2911	30348	32525	107	508
2943	3044	47	582	3756	3914	89	625	3718	3874	46	505	5332	5534	58	783	2524	2610	44	432	2403	2531	27	291	2533	2647	25	229	2839	2936	29	207	4005	4160	89	922	4059	4218	80	754	4642	4799	52	612	5638	5897	60	235	2226	2309	42	243	2434	2535	35	213	2658	2756	22	303	2707	2828	20	141	17893	18601	530	4435	16367	17056	295	2331	20269	21092	563	1960	24508	25573	261	2006	21007	22027	386	2667	28657	29861	214	2235	18700	19393	356	2908	31182	32509	92	505
2928	3046	51	582	3761	3907	70	625	3683	3875	46	506	5266	5535	46	782	2493	2611	43	431	2406	2529	24	290	2532	2647	23	229	2804	2932	30	207	3983	4158	78	927	4046	4219	79	756	4623	4802	60	612	5626	5897	61	234	2210	2307	44	243	2419	2533	32	214	2621	2752	25	303	2678	2825	23	141	17748	18591	538	4439	16348	17049	264	2337	20156	21089	542	1963	24486	25558	213	2012	20912	22022	394	2674	28592	29852	200	2236	18566	19389	372	2911	31004	32501	93	506
2867	3044	65	582	3657	3910	81	625	3648	3875	51	507	5191	5537	73	783	2440	2609	54	433	2376	2529	31	291	2469	2647	25	229	2763	2934	30	207	3903	4160	75	927	3966	4215	78	756	4537	4801	53	612	5543	5899	64	234	2175	2302	38	243	2385	2532	41	214	2572	2756	29	303	2647	2826	24	141	17433	18594	575	4439	16010	17049	290	2337	19769	21084	530	1964	23982	25563	250	2009	20540	22018	415	2675	27986	29849	229	2238	18190	19386	383	2911	30413	32503	102	506
2926	3045	63	581	3760	3910	83	625	3731	3877	45	507	5336	5537	65	782	2499	2610	41	433	2442	2532	28	290	2550	2646	27	229	2795	2937	25	207	4002	4160	104	927	4060	4220	83	756	4647	4804	66	611	5669	5901	63	234	2218	2306	44	243	2427	2532	35	213	2635	2755	32	303	2715	2829	25	141	17836	18595	607	4434	16382	17050	327	2335	20356	21088	536	1964	24561	25567	269	2010	21019	22023	425	2675	28655	29847	237	2239	18624	19390	388	2910	31182	32505	106	506
2887	3040	54	573	3684	3899	94	622	3649	3862	61	507	5202	5518	67	779	2448	2595	46	429	2360	2516	38	287	2474	2637	25	225	2752	2922	29	207	3921	4153	119	923	3970	4209	85	752	4517	4789	59	609	5539	5886	64	235	2165	2296	47	232	2392	2528	33	210	2597	2745	34	301	2628	2814	21	140	17429	18559	571	4428	16052	17007	309	2325	19909	21045	541	1953	24092	25527	259	1993	20654	21996	424	2665	28088	29809	252	2232	18289	19357	427	2894	30492	32444	113	503
2837	3030	48	565	3668	3894	85	621	3566	3849	44	503	5124	5500	56	777	2418	2588	47	425	2345	2503	28	284	2457	2624	23	222	2694	2904	28	202	3893	4150	74	921	3928	4195	68	745	4465	4780	45	610	5484	5887	56	232	2122	2277	44	229	2377	2516	35	210	2567	2734	31	297	2644	2801	21	138	17285	18516	487	4412	15792	16958	265	2320	19671	20995	542	1942	23888	25471	223	1974	20493	21953	398	2662	27829	29734	204	2222	18066	19305	404	2875	30227	32381	86	504
2685	2916	48	442	3490	3777	82	546	3422	3735	37	407	4926	5370	64	754	2332	2528	41	349	2256	2448	19	233	2313	2534	15	175	2598	2832	31	153	3693	4023	100	833	3733	4058	72	660	4244	4628	54	546	5281	5746	54	209	2038	2223	40	171	2254	2445	27	152	2452	2650	18	226	2480	2721	17	99	16348	17830	526	4097	14918	16155	260	2063	18653	20235	494	1614	22364	24265	225	1705	18832	20504	359	2366	26241	28537	184	2031	16958	18432	327	2501	28550	31099	94	476
3677	3759	3534	3604	4114	4214	5750	5868	4290	4389	5720	5841	4939	5086	5092	5180	2060	2096	1813	1856	1779	1828	1754	1783	2524	2558	2589	2661	2388	2453	2876	2947	3770	3857	4767	4877	5413	5526	4746	4833	6185	6306	5201	5302	4954	5068	5193	5304	2168	2209	2564	2618	2536	2590	1916	1957	2726	2778	2675	2741	1742	1785	3151	3205	44075	45218	28191	28847	27945	28629	47328	48618	37061	37903	41081	42128	42160	43242	61321	62969	41942	43009	39057	40034	41917	42983	44690	45828	40600	41632	40521	41553	39615	40623	28100	28755
3780	3864	3669	3757	4244	4339	5852	5983	4390	4489	5775	5934	5067	5200	5163	5289	2087	2139	1854	1899	1833	1875	1768	1812	2552	2616	2655	2708	2460	2509	2936	3014	3895	3962	4855	4979	5524	5661	4812	4936	6343	6474	5301	5420	5094	5209	5300	5422	2214	2258	2616	2679	2581	2648	1957	1998	2790	2851	2746	2807	1783	1830	3228	3304	45202	46380	28968	29669	28780	29515	49014	50218	38045	38897	42539	43532	43463	44529	63708	65362	43648	44695	40264	41236	43135	44234	46305	47415	41875	42916	41744	42806	40736	41875	29341	30014
3790	3869	3683	3756	4250	4345	5856	5987	4392	4491	5811	5937	5076	5209	5169	5292	2095	2140	1864	1904	1836	1877	1774	1813	2552	2618	2654	2713	2470	2516	2944	3015	3880	3969	4890	4985	5514	5661	4810	4936	6311	6479	5286	5421	5077	5211	5284	5427	2212	2259	2622	2681	2585	2651	1966	2001	2796	2853	2748	2808	1794	1831	3223	3308	45127	46432	28872	29681	28707	29552	48928	50263	37993	38941	42511	43621	43428	44584	63639	65439	43429	44710	40200	41306	43099	44289	46205	47471	41785	42960	41736	42860	40756	41929	29320	30052
3790	3869	3668	3759	4271	4347	5870	5990	4396	4492	5826	5940	5092	5212	5160	5295	2094	2140	1873	1905	1846	1877	1774	1813	2557	2618	2658	2715	2462	2516	2953	3016	3887	3970	4880	4987	5561	5663	4838	4939	6328	6479	5326	5424	5091	5211	5341	5426	2209	2260	2628	2681	2598	2651	1959	2001	2780	2854	2744	2810	1787	1831	3251	3308	45431	46458	29115	29698	28890	29567	49172	50286	38165	38955	42715	43641	43652	44606	63983	65460	43742	44732	40444	41333	43276	44314	46388	47490	42045	42984	41973	42876	40967	41946	29495	30086
3786	3871	3660	3762	4251	4350	5840	5991	4361	4493	5808	5941	5079	5212	5163	5299	2094	2140	1864	1905	1839	1878	1774	1812	2541	2619	2633	2715	2457	2516	2948	3015	3890	3970	4882	4989	5533	5665	4826	4941	6337	6482	5299	5425	5079	5214	5288	5426	2216	2260	2632	2682	2599	2652	1956	2000	2796	2854	2740	2810	1789	1831	3231	3309	45144	46469	28841	29696	28767	29569	48814	50289	37837	38951	42410	43641	43343	44613	63612	65475	43279	44724	40173	41342	43053	44320	46071	47492	41729	42993	41641	42873	40660	41950	29276	30103
3771	3872	3703	3765	4257	4350	5871	5993	4373	4492	5816	5942	5097	5212	5154	5298	2091	2141	1858	1905	1828	1877	1770	1813	2548	2619	2668	2715	2467	2517	2943	3015	3892	3970	4884	4987	5540	5665	4799	4941	6334	6481	5303	5426	5092	5215	5290	5426	2210	2261	2636	2683	2602	2653	1963	2000	2811	2855	2739	2810	1790	1832	3236	3309	45247	46474	29038	29713	28858	29585	49052	50306	38071	38966	42671	43660	43540	44631	63913	65498	43605	44747	40399	41364	43141	44339	46348	47508	42009	43007	41878	42904	40908	41966	29483	30116
